matchid|season|datetime|year
345538|2012-2013|2013-05-12 00:00:00|2013
345539|2012-2013|2013-05-12 00:00:00|2013
345540|2012-2013|2013-05-12 00:00:00|2013
345541|2012-2013|2013-05-12 00:00:00|2013
345542|2012-2013|2013-05-14 00:00:00|2013
345543|2012-2013|2013-05-04 00:00:00|2013
345544|2012-2013|2013-05-04 00:00:00|2013
345545|2012-2013|2013-05-05 00:00:00|2013
345546|2012-2013|2013-05-05 00:00:00|2013
345547|2012-2013|2013-05-04 00:00:00|2013
345548|2012-2013|2013-05-04 00:00:00|2013
345549|2012-2013|2013-05-06 00:00:00|2013
345550|2012-2013|2013-05-04 00:00:00|2013
345551|2012-2013|2013-04-27 00:00:00|2013
345552|2012-2013|2013-04-27 00:00:00|2013
345553|2012-2013|2013-04-28 00:00:00|2013
345554|2012-2013|2013-04-27 00:00:00|2013
345555|2012-2013|2013-04-29 00:00:00|2013
345556|2012-2013|2013-04-28 00:00:00|2013
345557|2012-2013|2013-04-27 00:00:00|2013
345558|2012-2013|2013-04-27 00:00:00|2013
345559|2012-2013|2013-04-20 00:00:00|2013
345560|2012-2013|2013-04-22 00:00:00|2013
345561|2012-2013|2013-04-21 00:00:00|2013
345562|2012-2013|2013-04-20 00:00:00|2013
345563|2012-2013|2013-04-21 00:00:00|2013
345564|2012-2013|2013-04-20 00:00:00|2013
345565|2012-2013|2013-04-20 00:00:00|2013
345566|2012-2013|2013-04-20 00:00:00|2013
345567|2012-2013|2013-04-13 00:00:00|2013
345568|2012-2013|2013-04-14 00:00:00|2013
345569|2012-2013|2013-04-13 00:00:00|2013
345570|2012-2013|2013-04-13 00:00:00|2013
345571|2012-2013|2013-04-14 00:00:00|2013
345572|2012-2013|2013-05-07 00:00:00|2013
345573|2012-2013|2013-05-08 00:00:00|2013
345574|2012-2013|2013-05-07 00:00:00|2013
345575|2012-2013|2013-04-06 00:00:00|2013
345576|2012-2013|2013-04-06 00:00:00|2013
345577|2012-2013|2013-04-07 00:00:00|2013
345578|2012-2013|2013-04-07 00:00:00|2013
345579|2012-2013|2013-04-08 00:00:00|2013
345580|2012-2013|2013-04-07 00:00:00|2013
345581|2012-2013|2013-04-06 00:00:00|2013
345582|2012-2013|2013-04-07 00:00:00|2013
345583|2012-2013|2013-04-07 00:00:00|2013
345584|2012-2013|2013-03-31 00:00:00|2013
345585|2012-2013|2013-03-30 00:00:00|2013
345586|2012-2013|2013-03-30 00:00:00|2013
345587|2012-2013|2013-03-30 00:00:00|2013
345588|2012-2013|2013-04-01 00:00:00|2013
345589|2012-2013|2013-03-30 00:00:00|2013
345590|2012-2013|2013-03-30 00:00:00|2013
345591|2012-2013|2013-03-30 00:00:00|2013
345592|2012-2013|2013-03-16 00:00:00|2013
345593|2012-2013|2013-03-17 00:00:00|2013
345594|2012-2013|2013-03-16 00:00:00|2013
345595|2012-2013|2013-03-17 00:00:00|2013
345596|2012-2013|2013-03-17 00:00:00|2013
345597|2012-2013|2013-03-16 00:00:00|2013
345598|2012-2013|2013-03-16 00:00:00|2013
345599|2012-2013|2013-03-17 00:00:00|2013
345600|2012-2013|2013-04-17 00:00:00|2013
345601|2012-2013|2013-04-16 00:00:00|2013
345602|2012-2013|2013-04-17 00:00:00|2013
345603|2012-2013|2013-03-10 00:00:00|2013
345604|2012-2013|2013-03-09 00:00:00|2013
345605|2012-2013|2013-03-09 00:00:00|2013
345606|2012-2013|2013-03-10 00:00:00|2013
345607|2012-2013|2013-04-17 00:00:00|2013
345608|2012-2013|2013-03-03 00:00:00|2013
345609|2012-2013|2013-03-02 00:00:00|2013
345610|2012-2013|2013-03-02 00:00:00|2013
345611|2012-2013|2013-03-04 00:00:00|2013
345612|2012-2013|2013-03-02 00:00:00|2013
345613|2012-2013|2013-03-02 00:00:00|2013
345614|2012-2013|2013-03-02 00:00:00|2013
345615|2012-2013|2013-03-02 00:00:00|2013
345616|2012-2013|2013-02-23 00:00:00|2013
345617|2012-2013|2013-02-24 00:00:00|2013
345618|2012-2013|2013-02-23 00:00:00|2013
345619|2012-2013|2013-02-23 00:00:00|2013
345620|2012-2013|2013-02-23 00:00:00|2013
345621|2012-2013|2013-02-23 00:00:00|2013
345622|2012-2013|2013-02-17 00:00:00|2013
345623|2012-2013|2013-02-25 00:00:00|2013
345624|2012-2013|2013-02-09 00:00:00|2013
345625|2012-2013|2013-02-10 00:00:00|2013
345626|2012-2013|2013-02-09 00:00:00|2013
345627|2012-2013|2013-02-09 00:00:00|2013
345628|2012-2013|2013-02-09 00:00:00|2013
345629|2012-2013|2013-02-11 00:00:00|2013
345630|2012-2013|2013-02-10 00:00:00|2013
345631|2012-2013|2013-02-09 00:00:00|2013
345632|2012-2013|2013-02-02 00:00:00|2013
345633|2012-2013|2013-02-02 00:00:00|2013
345634|2012-2013|2013-02-03 00:00:00|2013
345635|2012-2013|2013-02-02 00:00:00|2013
345636|2012-2013|2013-02-02 00:00:00|2013
345637|2012-2013|2013-02-02 00:00:00|2013
345638|2012-2013|2013-02-02 00:00:00|2013
345639|2012-2013|2013-02-03 00:00:00|2013
345640|2012-2013|2013-01-30 00:00:00|2013
345641|2012-2013|2013-01-30 00:00:00|2013
345642|2012-2013|2013-01-30 00:00:00|2013
345643|2012-2013|2013-01-29 00:00:00|2013
345644|2012-2013|2013-01-29 00:00:00|2013
345645|2012-2013|2013-01-29 00:00:00|2013
345646|2012-2013|2013-01-30 00:00:00|2013
345647|2012-2013|2013-01-29 00:00:00|2013
345648|2012-2013|2013-01-20 00:00:00|2013
345649|2012-2013|2013-01-19 00:00:00|2013
345650|2012-2013|2013-01-19 00:00:00|2013
345651|2012-2013|2013-01-20 00:00:00|2013
345652|2012-2013|2013-01-19 00:00:00|2013
345653|2012-2013|2013-01-19 00:00:00|2013
345654|2012-2013|2013-01-19 00:00:00|2013
345655|2012-2013|2013-01-19 00:00:00|2013
345656|2012-2013|2013-01-12 00:00:00|2013
345657|2012-2013|2013-01-13 00:00:00|2013
345658|2012-2013|2013-01-13 00:00:00|2013
345659|2012-2013|2013-01-12 00:00:00|2013
345660|2012-2013|2013-01-12 00:00:00|2013
345661|2012-2013|2013-01-12 00:00:00|2013
345662|2012-2013|2013-01-12 00:00:00|2013
345663|2012-2013|2013-01-12 00:00:00|2013
345664|2012-2013|2013-01-01 00:00:00|2013
345665|2012-2013|2013-01-02 00:00:00|2013
345666|2012-2013|2013-01-01 00:00:00|2013
345667|2012-2013|2013-01-01 00:00:00|2013
345668|2012-2013|2013-01-01 00:00:00|2013
345669|2012-2013|2013-01-02 00:00:00|2013
345670|2012-2013|2013-01-01 00:00:00|2013
345671|2012-2013|2013-01-02 00:00:00|2013
345672|2012-2013|2012-12-30 00:00:00|2012
345673|2012-2013|2012-12-30 00:00:00|2012
345674|2012-2013|2012-12-29 00:00:00|2012
345675|2012-2013|2012-12-29 00:00:00|2012
345676|2012-2013|2012-12-29 00:00:00|2012
345677|2012-2013|2012-12-29 00:00:00|2012
345678|2012-2013|2012-12-29 00:00:00|2012
345679|2012-2013|2012-12-29 00:00:00|2012
345680|2012-2013|2012-12-26 00:00:00|2012
345681|2012-2013|2012-12-26 00:00:00|2012
345682|2012-2013|2012-12-26 00:00:00|2012
345683|2012-2013|2012-12-26 00:00:00|2012
345684|2012-2013|2012-12-26 00:00:00|2012
345685|2012-2013|2012-12-26 00:00:00|2012
345686|2012-2013|2013-01-23 00:00:00|2013
345687|2012-2013|2012-12-26 00:00:00|2012
345688|2012-2013|2012-12-22 00:00:00|2012
345689|2012-2013|2012-12-23 00:00:00|2012
345690|2012-2013|2012-12-22 00:00:00|2012
345691|2012-2013|2012-12-22 00:00:00|2012
345692|2012-2013|2012-12-23 00:00:00|2012
345693|2012-2013|2012-12-22 00:00:00|2012
345694|2012-2013|2012-12-22 00:00:00|2012
345695|2012-2013|2012-12-22 00:00:00|2012
345696|2012-2013|2012-12-15 00:00:00|2012
345697|2012-2013|2012-12-15 00:00:00|2012
345698|2012-2013|2012-12-15 00:00:00|2012
345699|2012-2013|2012-12-15 00:00:00|2012
345700|2012-2013|2012-12-15 00:00:00|2012
345701|2012-2013|2012-12-16 00:00:00|2012
345702|2012-2013|2012-12-16 00:00:00|2012
345703|2012-2013|2012-12-15 00:00:00|2012
345704|2012-2013|2012-12-08 00:00:00|2012
345705|2012-2013|2012-12-09 00:00:00|2012
345706|2012-2013|2012-12-09 00:00:00|2012
345707|2012-2013|2012-12-10 00:00:00|2012
345708|2012-2013|2012-12-08 00:00:00|2012
345709|2012-2013|2012-12-08 00:00:00|2012
345710|2012-2013|2012-12-08 00:00:00|2012
345711|2012-2013|2012-12-09 00:00:00|2012
345712|2012-2013|2012-12-08 00:00:00|2012
345713|2012-2013|2012-12-01 00:00:00|2012
345714|2012-2013|2012-12-01 00:00:00|2012
345715|2012-2013|2012-12-01 00:00:00|2012
345716|2012-2013|2012-12-01 00:00:00|2012
345717|2012-2013|2012-12-02 00:00:00|2012
345718|2012-2013|2012-12-01 00:00:00|2012
345719|2012-2013|2012-12-01 00:00:00|2012
345720|2012-2013|2012-12-03 00:00:00|2012
345721|2012-2013|2012-11-28 00:00:00|2012
345722|2012-2013|2012-11-28 00:00:00|2012
345723|2012-2013|2012-11-28 00:00:00|2012
345724|2012-2013|2012-11-28 00:00:00|2012
345725|2012-2013|2012-11-28 00:00:00|2012
345726|2012-2013|2012-11-27 00:00:00|2012
345727|2012-2013|2012-11-28 00:00:00|2012
345728|2012-2013|2012-11-28 00:00:00|2012
345729|2012-2013|2012-11-24 00:00:00|2012
345730|2012-2013|2012-11-24 00:00:00|2012
345731|2012-2013|2012-11-25 00:00:00|2012
345732|2012-2013|2012-11-25 00:00:00|2012
345733|2012-2013|2012-11-24 00:00:00|2012
345734|2012-2013|2012-11-24 00:00:00|2012
345735|2012-2013|2012-11-24 00:00:00|2012
345736|2012-2013|2012-11-25 00:00:00|2012
345737|2012-2013|2012-11-17 00:00:00|2012
345738|2012-2013|2012-11-17 00:00:00|2012
345739|2012-2013|2012-11-17 00:00:00|2012
345740|2012-2013|2012-11-19 00:00:00|2012
345741|2012-2013|2012-11-18 00:00:00|2012
345742|2012-2013|2012-11-17 00:00:00|2012
345743|2012-2013|2012-11-17 00:00:00|2012
345744|2012-2013|2012-11-17 00:00:00|2012
345745|2012-2013|2012-11-10 00:00:00|2012
345746|2012-2013|2012-11-11 00:00:00|2012
345747|2012-2013|2012-11-10 00:00:00|2012
345748|2012-2013|2012-11-10 00:00:00|2012
345749|2012-2013|2012-11-10 00:00:00|2012
345750|2012-2013|2012-11-11 00:00:00|2012
345751|2012-2013|2012-11-10 00:00:00|2012
345752|2012-2013|2012-11-11 00:00:00|2012
345753|2012-2013|2012-11-03 00:00:00|2012
345754|2012-2013|2012-11-03 00:00:00|2012
345755|2012-2013|2012-11-03 00:00:00|2012
345756|2012-2013|2012-11-03 00:00:00|2012
345757|2012-2013|2012-11-03 00:00:00|2012
345758|2012-2013|2012-11-04 00:00:00|2012
345759|2012-2013|2012-11-03 00:00:00|2012
345760|2012-2013|2012-11-03 00:00:00|2012
345761|2012-2013|2012-10-28 00:00:00|2012
345762|2012-2013|2012-10-28 00:00:00|2012
345763|2012-2013|2012-10-27 00:00:00|2012
345764|2012-2013|2012-10-27 00:00:00|2012
345765|2012-2013|2012-10-27 00:00:00|2012
345766|2012-2013|2012-10-27 00:00:00|2012
345767|2012-2013|2012-10-28 00:00:00|2012
345768|2012-2013|2012-10-27 00:00:00|2012
345769|2012-2013|2012-10-20 00:00:00|2012
345770|2012-2013|2012-10-20 00:00:00|2012
345771|2012-2013|2012-10-20 00:00:00|2012
345772|2012-2013|2012-10-21 00:00:00|2012
345773|2012-2013|2012-10-20 00:00:00|2012
345774|2012-2013|2012-10-21 00:00:00|2012
345775|2012-2013|2012-10-20 00:00:00|2012
345776|2012-2013|2012-10-20 00:00:00|2012
345777|2012-2013|2012-10-06 00:00:00|2012
345778|2012-2013|2012-10-07 00:00:00|2012
345779|2012-2013|2012-10-06 00:00:00|2012
345780|2012-2013|2012-10-07 00:00:00|2012
345781|2012-2013|2012-10-06 00:00:00|2012
345782|2012-2013|2012-10-06 00:00:00|2012
345783|2012-2013|2012-10-07 00:00:00|2012
345784|2012-2013|2012-10-06 00:00:00|2012
345785|2012-2013|2012-09-29 00:00:00|2012
345786|2012-2013|2012-09-29 00:00:00|2012
345787|2012-2013|2012-09-29 00:00:00|2012
345788|2012-2013|2012-09-29 00:00:00|2012
345789|2012-2013|2012-09-29 00:00:00|2012
345790|2012-2013|2012-09-30 00:00:00|2012
345791|2012-2013|2012-10-01 00:00:00|2012
345792|2012-2013|2012-09-29 00:00:00|2012
345793|2012-2013|2012-09-23 00:00:00|2012
345794|2012-2013|2012-09-22 00:00:00|2012
345795|2012-2013|2012-09-22 00:00:00|2012
345796|2012-2013|2012-09-23 00:00:00|2012
345797|2012-2013|2012-09-23 00:00:00|2012
345798|2012-2013|2012-09-23 00:00:00|2012
345799|2012-2013|2012-09-22 00:00:00|2012
345800|2012-2013|2012-09-22 00:00:00|2012
345801|2012-2013|2012-09-15 00:00:00|2012
345802|2012-2013|2012-09-15 00:00:00|2012
345803|2012-2013|2012-09-15 00:00:00|2012
345804|2012-2013|2012-09-17 00:00:00|2012
345805|2012-2013|2012-09-15 00:00:00|2012
345806|2012-2013|2012-09-15 00:00:00|2012
345807|2012-2013|2012-09-15 00:00:00|2012
345808|2012-2013|2012-09-15 00:00:00|2012
345809|2012-2013|2012-09-02 00:00:00|2012
345810|2012-2013|2012-09-02 00:00:00|2012
345811|2012-2013|2012-09-01 00:00:00|2012
345812|2012-2013|2012-09-01 00:00:00|2012
345813|2012-2013|2012-09-01 00:00:00|2012
345814|2012-2013|2012-09-01 00:00:00|2012
345815|2012-2013|2012-09-01 00:00:00|2012
345816|2012-2013|2012-09-01 00:00:00|2012
345817|2012-2013|2012-08-26 00:00:00|2012
345818|2012-2013|2012-08-25 00:00:00|2012
345819|2012-2013|2012-08-25 00:00:00|2012
345820|2012-2013|2012-08-26 00:00:00|2012
345821|2012-2013|2012-08-25 00:00:00|2012
345822|2012-2013|2012-08-25 00:00:00|2012
345823|2012-2013|2012-08-25 00:00:00|2012
345824|2012-2013|2012-08-25 00:00:00|2012
345825|2012-2013|2012-08-18 00:00:00|2012
345826|2012-2013|2012-08-19 00:00:00|2012
345827|2012-2013|2012-08-18 00:00:00|2012
345828|2012-2013|2012-08-20 00:00:00|2012
345829|2012-2013|2012-08-18 00:00:00|2012
345830|2012-2013|2012-08-18 00:00:00|2012
345831|2012-2013|2012-08-18 00:00:00|2012
345832|2012-2013|2012-08-18 00:00:00|2012
345833|2012-2013|2013-05-19 00:00:00|2013
345834|2012-2013|2013-05-14 00:00:00|2013
345835|2012-2013|2013-05-04 00:00:00|2013
345836|2012-2013|2013-04-28 00:00:00|2013
345837|2012-2013|2013-04-20 00:00:00|2013
345838|2012-2013|2013-04-13 00:00:00|2013
345839|2012-2013|2013-03-30 00:00:00|2013
345840|2012-2013|2013-03-16 00:00:00|2013
345841|2012-2013|2013-03-09 00:00:00|2013
345842|2012-2013|2013-03-02 00:00:00|2013
345843|2012-2013|2013-02-23 00:00:00|2013
345844|2012-2013|2013-02-09 00:00:00|2013
345845|2012-2013|2013-02-02 00:00:00|2013
345846|2012-2013|2013-01-30 00:00:00|2013
345847|2012-2013|2013-01-19 00:00:00|2013
345848|2012-2013|2013-01-12 00:00:00|2013
345849|2012-2013|2013-01-01 00:00:00|2013
345850|2012-2013|2012-12-29 00:00:00|2012
345851|2012-2013|2012-12-26 00:00:00|2012
345852|2012-2013|2012-12-22 00:00:00|2012
345853|2012-2013|2012-12-17 00:00:00|2012
345854|2012-2013|2012-12-01 00:00:00|2012
345855|2012-2013|2012-11-27 00:00:00|2012
345856|2012-2013|2012-11-24 00:00:00|2012
345857|2012-2013|2012-11-17 00:00:00|2012
345858|2012-2013|2012-11-10 00:00:00|2012
345859|2012-2013|2012-11-04 00:00:00|2012
345860|2012-2013|2012-10-27 00:00:00|2012
345861|2012-2013|2012-10-20 00:00:00|2012
345862|2012-2013|2012-10-06 00:00:00|2012
345863|2012-2013|2012-09-29 00:00:00|2012
345864|2012-2013|2012-09-22 00:00:00|2012
345865|2012-2013|2012-09-16 00:00:00|2012
345866|2012-2013|2012-08-22 00:00:00|2012
345867|2012-2013|2012-12-11 00:00:00|2012
345868|2012-2013|2012-08-18 00:00:00|2012
345872|2012-2013|2013-05-19 00:00:00|2013
345873|2012-2013|2013-05-12 00:00:00|2013
345874|2012-2013|2013-05-04 00:00:00|2013
345875|2012-2013|2013-04-27 00:00:00|2013
345876|2012-2013|2013-04-20 00:00:00|2013
345877|2012-2013|2013-04-13 00:00:00|2013
345878|2012-2013|2013-04-06 00:00:00|2013
345879|2012-2013|2013-03-30 00:00:00|2013
345880|2012-2013|2013-03-16 00:00:00|2013
345881|2012-2013|2013-03-09 00:00:00|2013
345882|2012-2013|2013-03-02 00:00:00|2013
345883|2012-2013|2013-02-24 00:00:00|2013
345884|2012-2013|2013-02-09 00:00:00|2013
345885|2012-2013|2013-02-02 00:00:00|2013
345886|2012-2013|2013-01-30 00:00:00|2013
345887|2012-2013|2013-01-21 00:00:00|2013
345888|2012-2013|2013-01-12 00:00:00|2013
345889|2012-2013|2013-01-01 00:00:00|2013
345890|2012-2013|2012-12-29 00:00:00|2012
345891|2012-2013|2012-12-26 00:00:00|2012
345892|2012-2013|2012-12-22 00:00:00|2012
345893|2012-2013|2013-01-16 00:00:00|2013
345894|2012-2013|2012-12-08 00:00:00|2012
345895|2012-2013|2012-12-01 00:00:00|2012
345896|2012-2013|2012-11-28 00:00:00|2012
345897|2012-2013|2012-11-25 00:00:00|2012
345898|2012-2013|2012-11-17 00:00:00|2012
345899|2012-2013|2012-11-10 00:00:00|2012
345900|2012-2013|2012-11-05 00:00:00|2012
345901|2012-2013|2012-10-28 00:00:00|2012
345902|2012-2013|2012-10-20 00:00:00|2012
345903|2012-2013|2012-10-07 00:00:00|2012
345904|2012-2013|2012-09-29 00:00:00|2012
345905|2012-2013|2012-09-22 00:00:00|2012
345906|2012-2013|2012-09-15 00:00:00|2012
345907|2012-2013|2012-09-02 00:00:00|2012
345908|2012-2013|2012-08-25 00:00:00|2012
345909|2012-2013|2012-08-19 00:00:00|2012
367138|2013-2014|2014-05-11 00:00:00|2014
367139|2013-2014|2014-05-11 00:00:00|2014
367140|2013-2014|2014-05-11 00:00:00|2014
367141|2013-2014|2014-05-11 00:00:00|2014
367142|2013-2014|2014-05-11 00:00:00|2014
367143|2013-2014|2014-05-11 00:00:00|2014
367144|2013-2014|2014-05-11 00:00:00|2014
367145|2013-2014|2014-05-11 00:00:00|2014
367146|2013-2014|2014-05-11 00:00:00|2014
367147|2013-2014|2014-05-03 00:00:00|2014
367148|2013-2014|2014-05-03 00:00:00|2014
367149|2013-2014|2014-05-03 00:00:00|2014
367150|2013-2014|2014-05-03 00:00:00|2014
367151|2013-2014|2014-05-04 00:00:00|2014
367152|2013-2014|2014-05-03 00:00:00|2014
367153|2013-2014|2014-05-03 00:00:00|2014
367154|2013-2014|2014-05-03 00:00:00|2014
367155|2013-2014|2014-05-04 00:00:00|2014
367156|2013-2014|2014-04-26 00:00:00|2014
367157|2013-2014|2014-04-27 00:00:00|2014
367158|2013-2014|2014-04-27 00:00:00|2014
367159|2013-2014|2014-04-26 00:00:00|2014
367160|2013-2014|2014-04-26 00:00:00|2014
367161|2013-2014|2014-04-28 00:00:00|2014
367162|2013-2014|2014-04-26 00:00:00|2014
367163|2013-2014|2014-04-26 00:00:00|2014
367164|2013-2014|2014-04-26 00:00:00|2014
367165|2013-2014|2014-04-20 00:00:00|2014
367166|2013-2014|2014-04-19 00:00:00|2014
367167|2013-2014|2014-04-20 00:00:00|2014
367168|2013-2014|2014-04-20 00:00:00|2014
367169|2013-2014|2014-04-19 00:00:00|2014
367170|2013-2014|2014-04-19 00:00:00|2014
367171|2013-2014|2014-04-19 00:00:00|2014
367172|2013-2014|2014-04-19 00:00:00|2014
367173|2013-2014|2014-04-21 00:00:00|2014
367174|2013-2014|2014-04-12 00:00:00|2014
367175|2013-2014|2014-04-13 00:00:00|2014
367176|2013-2014|2014-04-12 00:00:00|2014
367177|2013-2014|2014-05-06 00:00:00|2014
367178|2013-2014|2014-04-13 00:00:00|2014
367179|2013-2014|2014-04-12 00:00:00|2014
367180|2013-2014|2014-04-12 00:00:00|2014
367181|2013-2014|2014-04-12 00:00:00|2014
367182|2013-2014|2014-04-15 00:00:00|2014
367183|2013-2014|2014-04-06 00:00:00|2014
367184|2013-2014|2014-04-05 00:00:00|2014
367185|2013-2014|2014-04-06 00:00:00|2014
367186|2013-2014|2014-04-05 00:00:00|2014
367187|2013-2014|2014-04-05 00:00:00|2014
367188|2013-2014|2014-04-05 00:00:00|2014
367189|2013-2014|2014-04-07 00:00:00|2014
367190|2013-2014|2014-04-05 00:00:00|2014
367191|2013-2014|2014-04-05 00:00:00|2014
367192|2013-2014|2014-03-29 00:00:00|2014
367193|2013-2014|2014-03-29 00:00:00|2014
367194|2013-2014|2014-03-30 00:00:00|2014
367195|2013-2014|2014-03-29 00:00:00|2014
367196|2013-2014|2014-03-29 00:00:00|2014
367197|2013-2014|2014-03-29 00:00:00|2014
367198|2013-2014|2014-03-29 00:00:00|2014
367199|2013-2014|2014-03-30 00:00:00|2014
367200|2013-2014|2014-03-31 00:00:00|2014
367201|2013-2014|2014-03-22 00:00:00|2014
367202|2013-2014|2014-03-22 00:00:00|2014
367203|2013-2014|2014-03-22 00:00:00|2014
367204|2013-2014|2014-03-22 00:00:00|2014
367205|2013-2014|2014-03-23 00:00:00|2014
367206|2013-2014|2014-03-23 00:00:00|2014
367207|2013-2014|2014-03-22 00:00:00|2014
367208|2013-2014|2014-03-22 00:00:00|2014
367209|2013-2014|2014-03-22 00:00:00|2014
367210|2013-2014|2014-03-16 00:00:00|2014
367211|2013-2014|2014-03-15 00:00:00|2014
367212|2013-2014|2014-03-15 00:00:00|2014
367213|2013-2014|2014-03-16 00:00:00|2014
367214|2013-2014|2014-03-15 00:00:00|2014
367215|2013-2014|2014-03-15 00:00:00|2014
367216|2013-2014|2014-03-15 00:00:00|2014
367217|2013-2014|2014-03-15 00:00:00|2014
367218|2013-2014|2014-03-15 00:00:00|2014
367219|2013-2014|2014-05-07 00:00:00|2014
367220|2013-2014|2014-03-25 00:00:00|2014
367221|2013-2014|2014-03-08 00:00:00|2014
367222|2013-2014|2014-03-26 00:00:00|2014
367223|2013-2014|2014-03-08 00:00:00|2014
367224|2013-2014|2014-03-08 00:00:00|2014
367225|2013-2014|2014-03-26 00:00:00|2014
367226|2013-2014|2014-03-25 00:00:00|2014
367227|2013-2014|2014-03-08 00:00:00|2014
367228|2013-2014|2014-03-01 00:00:00|2014
367229|2013-2014|2014-03-02 00:00:00|2014
367230|2013-2014|2014-03-01 00:00:00|2014
367231|2013-2014|2014-03-01 00:00:00|2014
367232|2013-2014|2014-03-25 00:00:00|2014
367233|2013-2014|2014-03-01 00:00:00|2014
367234|2013-2014|2014-03-02 00:00:00|2014
367235|2013-2014|2014-05-07 00:00:00|2014
367236|2013-2014|2014-03-01 00:00:00|2014
367237|2013-2014|2014-02-23 00:00:00|2014
367238|2013-2014|2014-02-22 00:00:00|2014
367239|2013-2014|2014-02-22 00:00:00|2014
367240|2013-2014|2014-02-22 00:00:00|2014
367241|2013-2014|2014-02-22 00:00:00|2014
367242|2013-2014|2014-02-22 00:00:00|2014
367243|2013-2014|2014-02-22 00:00:00|2014
367244|2013-2014|2014-02-23 00:00:00|2014
367245|2013-2014|2014-02-23 00:00:00|2014
367246|2013-2014|2014-02-12 00:00:00|2014
367247|2013-2014|2014-04-16 00:00:00|2014
367248|2013-2014|2014-02-12 00:00:00|2014
367249|2013-2014|2014-02-11 00:00:00|2014
367250|2013-2014|2014-02-11 00:00:00|2014
367251|2013-2014|2014-02-12 00:00:00|2014
367252|2013-2014|2014-02-11 00:00:00|2014
367253|2013-2014|2014-02-11 00:00:00|2014
367254|2013-2014|2014-02-12 00:00:00|2014
367255|2013-2014|2014-02-08 00:00:00|2014
367256|2013-2014|2014-02-08 00:00:00|2014
367257|2013-2014|2014-02-09 00:00:00|2014
367258|2013-2014|2014-02-09 00:00:00|2014
367259|2013-2014|2014-02-08 00:00:00|2014
367260|2013-2014|2014-02-08 00:00:00|2014
367261|2013-2014|2014-02-08 00:00:00|2014
367262|2013-2014|2014-02-08 00:00:00|2014
367263|2013-2014|2014-02-08 00:00:00|2014
367264|2013-2014|2014-02-01 00:00:00|2014
367265|2013-2014|2014-02-03 00:00:00|2014
367266|2013-2014|2014-02-02 00:00:00|2014
367267|2013-2014|2014-02-01 00:00:00|2014
367268|2013-2014|2014-02-01 00:00:00|2014
367269|2013-2014|2014-02-01 00:00:00|2014
367270|2013-2014|2014-02-01 00:00:00|2014
367271|2013-2014|2014-02-01 00:00:00|2014
367272|2013-2014|2014-02-01 00:00:00|2014
367273|2013-2014|2014-01-29 00:00:00|2014
367274|2013-2014|2014-01-29 00:00:00|2014
367275|2013-2014|2014-01-28 00:00:00|2014
367276|2013-2014|2014-01-28 00:00:00|2014
367277|2013-2014|2014-01-28 00:00:00|2014
367278|2013-2014|2014-01-28 00:00:00|2014
367279|2013-2014|2014-01-28 00:00:00|2014
367280|2013-2014|2014-01-29 00:00:00|2014
367281|2013-2014|2014-01-29 00:00:00|2014
